Name,Year,ProgramName,Discipline,Course
41b9e906d11d7b7af51adcccf358cef3,1751,M.Sc,Mathematics," MA 602 - Advanced Numerical Methods in Engineering, MA 605 - Commutative Algebra, MA 599 - Project in Mathematics, FP 602 - Writing"
a6214735957c6daed59c6f8dcbe99df6,1721,M.Tech,Mechanical Engineering," ES 631 - Advanced Heat Transfer, MA 602 - Advanced Numerical Methods in Engineering, ES 632 - Energy Systems, ME 699 - M.Tech Thesis"
73b29dfd74da6b7ebaa4a98bd1621674,1851,M.Sc,Physics," PH 504 - Quantum Mechanics II, PH 505 - Classical Electrodynamics, PH 506 - Methods of Experimental Physics, PH 507 - Statistical Mechanics , PH 599 - Project in Physics"
d81c8fee23ab66f3ab3b24e651c17333,1531,Ph.D,Civil Engineering," MA 602 - Advanced Numerical Methods in Engineering, CE 799 - Ph.D Thesis, CE 631 - Irrigation Engineering And Hydraulic Structures"
9fe17fa86181c712d06da39e3f26d0f6,1611,B.Tech,Chemical Engineering," CL 321 - Separation Processes, CL 352 - Mass Transfer and Reaction Engineering Lab, CL 422 - Process Control, CL 424  - Process Analysis and Simulation, CH 517 - Bioinorganic Chemistry, MS 204 - Business Communications, HS 515 - The Politics Of The Environment"
d8b7144f9718d0cfa87a719325140f10,1831,Ph.D,Chemical Engineering," CL 602 - Advanced Thermodynamics, CL 604 - Advanced Reaction Engineering, IN 791 - Independent Project, FP 602 - Writing"
e17469ed65c7b9942c77ba254b088efd,1721,M.Tech,Mechanical Engineering, ME 699 - M.Tech Thesis
a7f37ed28ddd32fcfefbfa2f2b61e662,1811,B.Tech,Chemical Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
cc94813a0c029884d9f0d8761d2f7c1b,1711,B.Tech,Comp Science & Engg," ES 202 - Introduction to Materials, ES 301 - Data Structures And Algorithms Ii , HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, ES 215 - Computer Organization And Architecture, ES 214 - Discrete Mathematics"
84e5b364d13f107eacebe901bcfa0797,1611,B.Tech,Electrical Engineering," EE 333 - Power Electronics, EE 341 - Communication Systems, ES 332 - Control Theory, HS 112 - Urdu Poetry Interpretation, HS 508 - Introduction to Indian Knowledge Systems"
4c740bad052acf539a7380b68d4b28fa,1811,B.Tech,Electrical Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
f3372ac978230d76ea5c758a2cb08b44,1731,Ph.D,Chemical Engineering," CL 799 - Ph.D Thesis, IN 791 - Independent Project"
e812f26639715218e1150273a2250508,1721,M.Tech,Civil Engineering, CE 699 - M.Tech Thesis
e74f5c14b3470f0bfb5af3c8d7698e21,1821,M.Tech,Biological Engineering," HS 201 - World Civilizations and Cultures, BE 608 - Molecular Basis Of Neurodegenrative Diseases, BE 605 - Cellular Signaling, BE 611 - Fluorescence Proteins And Their Applications, BE 699 - M.Tech Thesis"
8fd2d87bb147175a48c38ffcc61f4caa,1631,Ph.D,Chemistry," CH 622 - Interpretative Organic Spectroscopy, CH 799 - Ph.D Thesis"
b4e43cf2458cbf5254cc75c56a3288aa,1821,M.Tech,Mechanical Engineering," MA 602 - Advanced Numerical Methods in Engineering, ME 605 - Computational Fluid Dynamics, ES 632 - Energy Systems, ME 699 - M.Tech Thesis"
d8af04f4e9b77452fd818f8034de8c18,1851,M.Sc,Mathematics," MA 501 - Basic Algebra, MA 502 - Complex Analysis, MA 510 - Topology, MA 622 - Measure Theory, Ma 624 - Partial Differential Equations"
c45d8de80a6a8d6e9a160d6d3b33a89b,1511,B.Tech,Chemical Engineering," CH 301 - Forensic Chemistry, CH 502 - Chemistry of Natural Products, IN 302 - Technological progress and Human Values, MS 304 - Organizational Behaviour &amp; Human Resource Management, MS 406 - Business Skills for Entrepreneurs , ES 632 - Energy Systems, BE 402 - Biomolecular Forensics"
aaadeac81234353fbccd7d77eac07897,1711,B.Tech,Comp Science & Engg," ES 202 - Introduction to Materials, ES 301 - Data Structures And Algorithms Ii , HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, ES 215 - Computer Organization And Architecture, ES 214 - Discrete Mathematics"
6f0fe560003af52583bb7679df44241a,1511,B.Tech,Mechanical Engineering," CH 301 - Forensic Chemistry, ME 399 - Project Course, CH 508 - Organometallic And Bioinorganic Chemistry, HS 514 - Sociology Of Tourism, BE 402 - Biomolecular Forensics"
82a4ebb75095143400476b42f45aa411,1725,M.Tech,Mechanical Engineering, ME 699 - M.Tech Thesis
6f67e20ea586170761a384c87dce897a,1511,B.Tech,Civil Engineering," CH 301 - Forensic Chemistry, HS 305 - Perspectives in Psychology, HS 642 - Structures and Hydrology in Ancient India, HS 104(R) - Foundational Sanskrit, BE 402 - Biomolecular Forensics, HS 421 - Introduction to Linguistics"
bb020ca3316d03222820c6347b541577,1752,M.A,Humanities and Social Science," HS 406 - Introduction to Social Demography, MS 204 - Business Communications, HS 599(A) - Project in HSS (A), HS 599(B) - Project in HSS (B), HS 599(C) - Project in HSS (C), MS 304 - Organizational Behaviour &amp; Human Resource Management"
1ea937e3e56dedbe94b52112cc51d0bf,1831,Ph.D,Mechanical Engineering," ES 622 - Finite Element Methods, IN 791-II - Independent Project-II, MA 625 - Stochastic Differential Equations, ES 648 - Nonlinear Dynamics And Vibrations, FP 602 - Writing"
f481bdae9b896ee3b7b20a815f49e248,1811,B.Tech,Comp Science & Engg," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
cf8919acffb0948574120515e1141312,1811,B.Tech,Electrical Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
2c7778282013f8bef42e765479e6e848,1711,B.Tech,Civil Engineering," ES 221 - Mechanics of Solids, CE 202 - Sustainability and Environment, ES 202 - Introduction to Materials, ES 212 - Fluid Mechanics, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV"
ed00ad1b9a57de1cd7e98b907457e953,1821,M.Tech,Comp Science & Engg," ES 615 - Nature Inspired Computing, MS 204 - Business Communications, CS 699 - M.Tech Thesis"
2c5110b1193c471fb4384ff658780274,1821,M.Tech,Civil Engineering," CE 622 - Structural Dynamics, ES 622 - Finite Element Methods, MA 602 - Advanced Numerical Methods in Engineering, CE 626 - Earthquake Engineering"
f201613a2fa88a86cd1d0edde1711d33,1751,M.Sc,Mathematics," MA 602 - Advanced Numerical Methods in Engineering, MA 599 - Project in Mathematics, MA 623 - Number Theory, FP 602 - Writing"
5e7222fc98a66fdef77a8caf03a7fb67,1611,B.Tech,Materials Science & Engineering," MSE 352 - Materials Characterization Techniques, MSE 399 - Project Course, MSE 307 - Materials Processing, HS 223 - Sanskrit Literature, MSE 302(N) - Corrosion and degradation of materials, PH 615 - Physics of two-dimensional materials"
0381e60168a7c3ffe86c88e8c8d313e2,1831,Ph.D,Chemistry," CH 622 - Interpretative Organic Spectroscopy, CH 517 - Bioinorganic Chemistry, FP 602 - Writing"
ff1696224da5a736241cee99ad42cefa,1825,M.Tech,Civil Engineering," CE 613 - Analysis and Design of Masonry Buildings, CE 622 - Structural Dynamics, ES 622 - Finite Element Methods, MA 602 - Advanced Numerical Methods in Engineering"
488debe0ebce2d00a5e4f9ce860aa37a,1811,B.Tech,Mechanical Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
40ace7c768acea1b97487ee5aaec37c7,1711,B.Tech,Mechanical Engineering," ES 221 - Mechanics of Solids, ES 202 - Introduction to Materials, ES 212 - Fluid Mechanics, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, HS 104(R) - Foundational Sanskrit"
cc8eec3451f48fa02e2ef3cb97a277cd,1711,B.Tech,Mechanical Engineering," ES 202 - Introduction to Materials, ES 212 - Fluid Mechanics, ES 221 - Mechanics of Solids, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, ME 399 - Project Course"
53dcf1970fbca2d8f54fb69853666503,1611,B.Tech,Comp Science & Engg," CG 501 - Computation and Cognition, CG 506 - Experimental Techniques in Cognitive Science, ES 301 - Data Structures And Algorithms Ii , HS 635 - India Through the Writers Eye, ES 215 - Computer Organization And Architecture, ES 214 - Discrete Mathematics"
c307069e1d5bde4843b7132dff535ac5,1611,B.Tech,Mechanical Engineering," CH 301 - Forensic Chemistry, ES 332 - Control Theory, ME 322 - Synthesis and Analysis of Mechanisms, ME 332 - Industrial Engineering and Operations Research, ME 352 - Mechanical Engineering Laboratory II, ME 391 - Integrated Design and Manufacturing I, ME 626 - Industrial Hydraulics &amp; Pneumatics, EH 608 - Biodiversity Conservation And Sustainable Development"
a50b064929d613e135e024af9c3057e9,1611,B.Tech,Comp Science & Engg," HS 635 - India Through the Writers Eye, HS 508 - Introduction to Indian Knowledge Systems"
d17235b2fb6de8b0426cde533342c6aa,1611,B.Tech,Mechanical Engineering," ES 332 - Control Theory, ME 322 - Synthesis and Analysis of Mechanisms, ME 332 - Industrial Engineering and Operations Research, ME 352 - Mechanical Engineering Laboratory II, ME 391 - Integrated Design and Manufacturing I, ME 626 - Industrial Hydraulics &amp; Pneumatics, HS 642 - Structures and Hydrology in Ancient India, HS 515 - The Politics Of The Environment"
9475200c3e251981f6ea7c22143c4d48,1611,B.Tech,Civil Engineering," CE 304 - Concrete Design, CE 305 - Steel Design, CE 306 - Civil Engineering Materials Lab, CE 307 - Masonry Design, CE 402 - Geotechnical Engineering, CE 403 - Construction Technology &amp; Management, CE 309 - Field Survey Project, CE 631 - Irrigation Engineering And Hydraulic Structures, HS 104(R) - Foundational Sanskrit"
20ade70dd34cec333d5f78373ab44ef8,1811,B.Tech,Civil Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
dcc52433b4e2f7f445f60971f444fae2,1851,M.Sc,Mathematics," MA 501 - Basic Algebra, MA 502 - Complex Analysis, MA 510 - Topology, MA 622 - Measure Theory, Ma 624 - Partial Differential Equations"
6aed18311ce7a7d6665137eba291a918,1811,B.Tech,Mechanical Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
97f8159734721e0acfb90dd825e8f2af,1611,B.Tech,Electrical Engineering," EE 333 - Power Electronics, EE 341 - Communication Systems, ES 332 - Control Theory, HS 635 - India Through the Writers Eye, CH 517 - Bioinorganic Chemistry, MS 204 - Business Communications"
a66187a8d15cdf1d61ee8eee76bbf0b4,1821,M.Tech,Electrical Engineering," ES 615 - Nature Inspired Computing, ES 616 - Digital Control Systems, MA 602 - Advanced Numerical Methods in Engineering, MA 632 - Applied Statistics"
d796f608c50483e1829875490996094b,1531,Ph.D,Mechanical Engineering, ME 799 - Ph.D Thesis
f170bfb68ec14ac05a2967a4db22eb63,1611,B.Tech,Civil Engineering," CE 304 - Concrete Design, CE 305 - Steel Design, CE 306 - Civil Engineering Materials Lab, CE 307 - Masonry Design, ES 212 - Fluid Mechanics, PH 101 - Physics, CE 309 - Field Survey Project, EH 608 - Biodiversity Conservation And Sustainable Development"
b5f41941c4d63893a55dd486b7206e43,1725,M.Tech,Materials Science & Engineering, MSE 699 - M.Tech Thesis
210078c42b79fb4cab9e176425d2bbcf,1611,B.Tech,Comp Science & Engg," CH 301 - Forensic Chemistry, EH 608 - Biodiversity Conservation And Sustainable Development, BE 402 - Biomolecular Forensics"
218621ed8de34143bd640f19e020ed43,1711,B.Tech,Civil Engineering," ES 221 - Mechanics of Solids, CE 202 - Sustainability and Environment, ES 202 - Introduction to Materials, ES 212 - Fluid Mechanics, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV"
9f0e2825f6796e50d4ea17daeea2a820,1511,B.Tech,Electrical Engineering," EE 611 - Restructured Power Systems: Operation and Management, HS 635 - India Through the Writers Eye, MA 602 - Advanced Numerical Methods in Engineering, HS 515 - The Politics Of The Environment, CS 328 - Introduction to Data Science"
9e97c462d0c8ac543e4d0c9b5cbbc143,1821,M.Tech,Chemical Engineering," CL 602 - Advanced Thermodynamics, CL 604 - Advanced Reaction Engineering, MA 602 - Advanced Numerical Methods in Engineering, MSE 630 - Kinetics of Materials, CL 699 - M.Tech Thesis"
13f13fb5766a5474d25cd6c688d867bd,1721,M.Tech,Electrical Engineering, EE 699 - M.Tech Thesis
81d97f9d93db3f8ef240d27fea522d3b,1511,B.Tech,Materials Science & Engineering," MSE 630 - Kinetics of Materials, HS 517 - Literary Experiment In European Modernism, HS 422 - Classics of World Literature, Politics and Economics"
5e34bcc670b13ca23231f6d777b56e63,1821,M.Tech,Materials Science & Engineering," ES 631 - Advanced Heat Transfer, MSE 699 - M.Tech Thesis, ES 632 - Energy Systems, CH 632 - Solid State Chemistry And Applications, PH 615 - Physics of two-dimensional materials"
81a194450e7e862e475f8d8f77c6159b,1611,B.Tech,Mechanical Engineering," ES 332 - Control Theory, ME 322 - Synthesis and Analysis of Mechanisms, ME 332 - Industrial Engineering and Operations Research, ME 352 - Mechanical Engineering Laboratory II, ME 391 - Integrated Design and Manufacturing I, ME 626 - Industrial Hydraulics &amp; Pneumatics, HS 508 - Introduction to Indian Knowledge Systems"
be0c9f8a373d425705088ec6dd866373,1531,Ph.D,Chemistry, CH 799 - Ph.D Thesis
43b9ce14186ee99de3cf94a49c1abc1f,1721,M.Tech,Mechanical Engineering, ME 699 - M.Tech Thesis
9fb5d3eb4c689bb9403625f81c970f54,1851,M.Sc,Physics," PH 504 - Quantum Mechanics II, PH 505 - Classical Electrodynamics, PH 506 - Methods of Experimental Physics, PH 507 - Statistical Mechanics , PH 599 - Project in Physics"
c8a24d74e114c61776575883f18d9616,1531,Ph.D,Materials Science & Engineering," MSE 798 - Seminar, MSE 799 - Ph.D Thesis"
1c8387e588207fe8902c4ce9f1b055a0,1535,Ph.D,Mechanical Engineering, ME 799 - Ph.D Thesis
2d663f4e91a6dc35757258c4427d5a13,1811,B.Tech,Chemical Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
4d3c59f0e93ee62d64c8eedd6fe78b6d,1711,B.Tech,Mechanical Engineering," ES 221 - Mechanics of Solids, ES 202 - Introduction to Materials, ES 212 - Fluid Mechanics, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, MS 406 - Business Skills for Entrepreneurs "
e18457c007f1f7c9b2a12352bfccd3cb,1711,B.Tech,Chemical Engineering," ES 221 - Mechanics of Solids, CL 251 - Fluid Mechanics Lab, ES 202 - Introduction to Materials, ES 212 - Fluid Mechanics, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV"
251e625c902ac74146f35579e925f4a7,1731,Ph.D,Electrical Engineering, BE 799 - Ph.D Thesis
f2a87c60ccd8ffa3b09bc310a66303b6,1711,B.Tech,Mechanical Engineering," ES 221 - Mechanics of Solids, ES 202 - Introduction to Materials, ES 212 - Fluid Mechanics, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, ME 399 - Project Course"
3dfa21cb5de8b7016df1b4f5deb76ef3,1711,B.Tech,Mechanical Engineering," ES 221 - Mechanics of Solids, ES 202 - Introduction to Materials, ES 212 - Fluid Mechanics, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, ME 399 - Project Course"
9885022d9a5132febb5d6f071ad1711c,1811,B.Tech,Electrical Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
6984baab43b6f6faf1432fb229186629,1811,B.Tech,Chemical Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
e5575ba042861521e0c93b3bc5f4cf47,1821,M.Tech,Chemical Engineering," CL 602 - Advanced Thermodynamics, CL 604 - Advanced Reaction Engineering, MA 602 - Advanced Numerical Methods in Engineering, ME 628 - Advanced Fluid Mechanics, CL 699 - M.Tech Thesis"
065ead066bcfc49d559d8ca75e5987e3,1332,Ph.D,Materials Science & Engineering," MSE 799 - Ph.D Thesis, MSE 798 - Seminar"
13e198aaf74a8209b014793cfffee040,1851,M.Sc,Cognitive Sciences," HS 648 - Psychology of Curiosity, CG 501 - Computation and Cognition, CG 506 - Experimental Techniques in Cognitive Science, CG 507 - Evolutionary Neurpsychology, CG 601 - Motor Learning and Memory , IN 792-I - Independent Seminar, FP 602 - Writing"
1f4d7cde54506ebe1d25250f65734438,1511,B.Tech,Civil Engineering," CE 605 - Remote Sensing of Land and Water Resources, CH 301 - Forensic Chemistry, HS 642 - Structures and Hydrology in Ancient India, CE 499 - Project Course, BE 402 - Biomolecular Forensics"
0e343fd5506ed625a3c27450b86c5252,1411,B.Tech,Electrical Engineering," ES 301 - Data Structures And Algorithms Ii , ES 615 - Nature Inspired Computing, IN 302 - Technological progress and Human Values, MS 204 - Business Communications, HS 514 - Sociology Of Tourism, ES 214 - Discrete Mathematics"
ac8b29666d65dbe0b70f6bc9f3dfea8f,1511,B.Tech,Mechanical Engineering," HS 111 - Urdu Script and Poetry, HS 507 - Humanism, Anti-humanism, and Posthumanism, HS 517 - Literary Experiment In European Modernism"
1c1e6d2652c21669dffb2fa340dfc48f,1752,M.A,Humanities and Social Science," HS 599(A) - Project in HSS (A), HS 599(B) - Project in HSS (B), HS 599(C) - Project in HSS (C), HS 599(D) - Project in HSS (D)"
8a092950ea88e92f5f10d5726b579ac3,1811,B.Tech,Mechanical Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
3f306cc5f38fecb39d7c08311cd5f052,1851,M.Sc,Chemistry," CH 512 - Reactions and Mechanisms in Organic Chemistry, CH 622 - Interpretative Organic Spectroscopy, HS 111 - Urdu Script and Poetry, CH 508 - Organometallic And Bioinorganic Chemistry, CH 519 - Statistical Thermodynamics and its Applications in Chemistry, CH 521 - Advanced Chemistry Laboratory"
e3084a4ce195cd5fd95521e35ff35b08,1331,Ph.D,Mechanical Engineering, ME 799 - Ph.D Thesis
d515aa107415198cfdf82bbfe0fa8bff,1531,Ph.D,Chemical Engineering, CL 799 - Ph.D Thesis
a15abe4d8eb2076d06a3cf57c20b0605,1611,B.Tech,Chemical Engineering," CL 321 - Separation Processes, CL 352 - Mass Transfer and Reaction Engineering Lab, CL 422 - Process Control, CL 424  - Process Analysis and Simulation, CL 602 - Advanced Thermodynamics, CL 499 - Project Course, CH 517 - Bioinorganic Chemistry, HS 423 - Writing Lab"
e176f95b5c6a6af52ad590956f9b0b5b,1851,M.Sc,Mathematics," MA 501 - Basic Algebra, MA 502 - Complex Analysis, MA 510 - Topology, MA 622 - Measure Theory, Ma 624 - Partial Differential Equations, FP 602 - Writing"
4e97dbe7fd18e8ce39f4ce089b20e180,1711,B.Tech,Chemical Engineering," CL 251 - Fluid Mechanics Lab, ES 202 - Introduction to Materials, ES 212 - Fluid Mechanics, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, MS 204 - Business Communications, MS 304 - Organizational Behaviour &amp; Human Resource Management"
909e8f4af0c2b50c66950f74f0a99069,1511,B.Tech,Electrical Engineering," CH 301 - Forensic Chemistry, HS 635 - India Through the Writers Eye, MS 304 - Organizational Behaviour &amp; Human Resource Management, MS 406 - Business Skills for Entrepreneurs , HS 508 - Introduction to Indian Knowledge Systems, MS 204 - Business Communications, DES 499 - Project Course, BE 402 - Biomolecular Forensics"
545baeacdbba0fa6b921df91ce62c6b7,1711,B.Tech,Electrical Engineering," EE 331 - Electrical Machines, ES 202 - Introduction to Materials, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, EE 399 - Project Course, MS 204 - Business Communications, ES 216 - Signals, Systems and Networks"
c0441e23dada0d6296f59d6b9ebf2e4f,1711,B.Tech,Materials Science & Engineering," ES 221 - Mechanics of Solids, ES 212 - Fluid Mechanics, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, MSE 309 - Material Thermodynamics And Kinetics, MSE 201 (N) - Phase Transformation And Phase Equilibrium"
5d802ee2cfc0eff40bec3bfbd9663ed7,1335,Ph.D,Civil Engineering," CE 799 - Ph.D Thesis, CE 799 - Ph.D Thesis"
44a92093b7574b1f354f82f0b1df65c0,1611,B.Tech,Comp Science & Engg," ES 301 - Data Structures And Algorithms Ii , ES 214 - Discrete Mathematics"
6fc24609b2870eb7a78636119d8c9955,1711,B.Tech,Comp Science & Engg," ES 202 - Introduction to Materials, ES 301 - Data Structures And Algorithms Ii , HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, ES 215 - Computer Organization And Architecture, ES 214 - Discrete Mathematics"
5bffcc0512440c2897be3903dddb3522,1651,M.Tech,Earth System Science," CE 605 - Remote Sensing of Land and Water Resources, MA 602 - Advanced Numerical Methods in Engineering, CE 631 - Irrigation Engineering And Hydraulic Structures, ES 652 - Contaminant Transport And Remediation"
21dac8570fec66c37723da06fef2c14d,1611,B.Tech,Electrical Engineering," CH 301 - Forensic Chemistry, EE 333 - Power Electronics, EE 341 - Communication Systems, ES 332 - Control Theory, HS 112 - Urdu Poetry Interpretation, MS 204 - Business Communications"
7781ef4bb84c17c2b35bf9323f26d9f5,1751,M.Sc,Physics," PH 599(A) - Project In Physics (A), PH 599 (B) - Project In Physics (B), PH 599 (C) - Project In Physics (C), ES 643 - Quantum Computation And Information, FP 602 - Writing, PH 614 - Atomic and Molecular Physics"
8dfda188d0b589a36237033c672dc082,1725,M.Tech,Mechanical Engineering," HS 151 - Economics, ME 699 - M.Tech Thesis"
d3ddf98fa432548821e779f9e779a0b4,1511,B.Tech,Electrical Engineering," CS 432 - Databases, HS 423 - Writing Lab, MA 501 - Basic Algebra, ES 215 - Computer Organization And Architecture, HS 421 - Introduction to Linguistics"
c6a8ffcb665fc502740c566532036490,1511,B.Tech,Mechanical Engineering," CH 301 - Forensic Chemistry, HS 111 - Urdu Script and Poetry, CH 517 - Bioinorganic Chemistry, MS 204 - Business Communications, HS 514 - Sociology Of Tourism, HS 515 - The Politics Of The Environment, HS 223 - Sanskrit Literature"
bd71ded6e5e88ce42361474abe923133,1531,Ph.D,Comp Science & Engg, CS 799 - Ph.D Thesis
1abd959b689f9e3c9ce5d9a39e860f66,1851,M.Sc,Chemistry," CH 512 - Reactions and Mechanisms in Organic Chemistry, CH 622 - Interpretative Organic Spectroscopy, HS 111 - Urdu Script and Poetry, CH 508 - Organometallic And Bioinorganic Chemistry, CH 519 - Statistical Thermodynamics and its Applications in Chemistry, CH 521 - Advanced Chemistry Laboratory"
baa265c0bf75b93a018b1778b748fda6,1611,B.Tech,Mechanical Engineering," ES 332 - Control Theory, HS 635 - India Through the Writers Eye, ME 322 - Synthesis and Analysis of Mechanisms, ME 332 - Industrial Engineering and Operations Research, ME 352 - Mechanical Engineering Laboratory II, ME 391 - Integrated Design and Manufacturing I, MS 204 - Business Communications, HS 515 - The Politics Of The Environment"
efca5bbbd3e14c0141cd3b4e95c061d6,1611,B.Tech,Materials Science & Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 221 - Mechanics of Solids, MSE 352 - Materials Characterization Techniques, MSE 399 - Project Course, MSE 307 - Materials Processing, MSE 302(N) - Corrosion and degradation of materials, MS 304 - Organizational Behaviour &amp; Human Resource Management"
e469aa7d72abfa63155b2be6245a1881,1611,B.Tech,Civil Engineering," CE 304 - Concrete Design, CE 305 - Steel Design, CE 306 - Civil Engineering Materials Lab, CE 307 - Masonry Design, HS 635 - India Through the Writers Eye, CE 403 - Construction Technology &amp; Management, CE 309 - Field Survey Project"
c4ce8fbab1c4238903be7f0d45bca08c,1751,M.Sc,Physics," PH 607 - Topics in Quantum and Statistical Mechanics, PH 599(A) - Project In Physics (A), PH 599 (B) - Project In Physics (B), PH 599 (C) - Project In Physics (C), ES 643 - Quantum Computation And Information, FP 602 - Writing"
30522acfdb791b0ee6b8b6cd0fd955d1,1851,M.Sc,Cognitive Sciences," CG 501 - Computation and Cognition, CG 506 - Experimental Techniques in Cognitive Science, CG 608 - Neuroscience Of Decision Making, CG 605 - Learning And Memory, MA 632 - Applied Statistics, FP 602 - Writing"
d0fc8e482a1f935a4788a7ce9624a322,1811,B.Tech,Chemical Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
f686563c7f91528d24af8141b160681f,1811,B.Tech,Mechanical Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
f3a6d13a8f61881491f820073e663086,1725,M.Tech,Materials Science & Engineering," MSE 626 - Light Metal Alloys for Automotive Industry, MSE 699 - M.Tech Thesis"
9913b41432a0eca0a7a529b8e5e8d4c3,1721,M.Tech,Mechanical Engineering, ME 699 - M.Tech Thesis
9c9f4e2d24f48401a0d464b83e75fc4a,1751,M.Sc,Physics," PH 599(A) - Project In Physics (A), PH 599 (B) - Project In Physics (B), PH 599 (C) - Project In Physics (C), ES 643 - Quantum Computation And Information, FP 602 - Writing, PH 614 - Atomic and Molecular Physics"
8a8f1138acfbf5f4e75f84110f57d567,1852,M.A,Humanities and Social Science," HS 631 - Digital Cultures and New Media, HS 644 - Critical Perspectives On Sociology And Anthropology, HS 517 - Literary Experiment In European Modernism, FP 602 - Writing, HS 422 - Classics of World Literature, Politics and Economics"
